"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2018 November General","2018-11-06 00:00:00","KING GEORGE COUNTY","##Central Absentee","00","Local","0","949","0","0","949","0","0","0"
"2018 November General","2018-11-06 00:00:00","KING GEORGE COUNTY","##Central Absentee","01","Congressional","1","949","0","0","950","0","0","0"
"2018 November General","2018-11-06 00:00:00","KING GEORGE COUNTY","101 - COURTHOUSE","01","Congressional","0","0","1667","5","1667","2879","156","3035"
"2018 November General","2018-11-06 00:00:00","KING GEORGE COUNTY","102 - PASSAPATANZY","01","Congressional","2","0","816","1","818","1426","59","1485"
"2018 November General","2018-11-06 00:00:00","KING GEORGE COUNTY","201 - MONROE","01","Congressional","5","0","2259","70","2264","4098","226","4324"
"2018 November General","2018-11-06 00:00:00","KING GEORGE COUNTY","301 - DAHLGREN","01","Congressional","5","0","1962","20","1967","3694","313","4007"
"2018 November General","2018-11-06 00:00:00","KING GEORGE COUNTY","401 - SHILOH","01","Congressional","4","0","2114","35","2118","3964","187","4151"
"2018 November General","2018-11-06 00:00:00","KING WILLIAM COUNTY","##Central Absentee","00","Local","0","318","0","2","318","0","0","0"
"2018 November General","2018-11-06 00:00:00","KING WILLIAM COUNTY","##Central Absentee","01","Congressional","0","318","0","2","318","0","0","0"
"2018 November General","2018-11-06 00:00:00","KING WILLIAM COUNTY","101 - WEST POINT","01","Congressional","1","0","1341","0","1342","2203","102","2305"
"2018 November General","2018-11-06 00:00:00","KING WILLIAM COUNTY","201 - SWEET HALL","01","Congressional","0","0","517","1","517","823","30","853"
"2018 November General","2018-11-06 00:00:00","KING WILLIAM COUNTY","202 - COURTHOUSE","01","Congressional","0","0","907","1","907","1539","46","1585"
"2018 November General","2018-11-06 00:00:00","KING WILLIAM COUNTY","301 - AYLETT","01","Congressional","1","0","1398","21","1399","2303","97","2400"
"2018 November General","2018-11-06 00:00:00","KING WILLIAM COUNTY","401 - MANQUIN","01","Congressional","1","0","1518","17","1519","2476","97","2573"
"2018 November General","2018-11-06 00:00:00","KING WILLIAM COUNTY","501 - MANGOHICK","01","Congressional","2","0","1537","23","1539","2500","65","2565"
"2018 November General","2018-11-06 00:00:00","LANCASTER COUNTY","##Central Absentee","00","Local","0","603","0","0","603","0","0","0"
"2018 November General","2018-11-06 00:00:00","LANCASTER COUNTY","##Central Absentee","01","Congressional","0","603","0","0","603","0","0","0"
"2018 November General","2018-11-06 00:00:00","LANCASTER COUNTY","101 - PRECINCT 1-1","01","Congressional","0","0","1010","6","1010","1667","53","1720"
"2018 November General","2018-11-06 00:00:00","LANCASTER COUNTY","201 - PRECINCT 2-1","01","Congressional","0","0","912","10","912","1554","54","1608"
"2018 November General","2018-11-06 00:00:00","LANCASTER COUNTY","301 - PRECINCT 3-1","01","Congressional","2","0","766","0","768","1207","51","1258"
"2018 November General","2018-11-06 00:00:00","LANCASTER COUNTY","302 - PRECINCT 3-2","01","Congressional","2","0","414","1","416","607","18","625"
"2018 November General","2018-11-06 00:00:00","LANCASTER COUNTY","401 - PRECINCT 4-1","01","Congressional","2","0","894","9","896","1454","72","1526"
"2018 November General","2018-11-06 00:00:00","LANCASTER COUNTY","501 - PRECINCT 5-1","01","Congressional","0","0","1160","8","1160","1834","57","1891"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","##Central Absentee","00","Local","0","470","0","2","470","0","0","0"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","##Central Absentee","09","Congressional","0","470","0","2","470","0","0","0"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","101 - ELYDALE","09","Congressional","0","0","312","0","312","804","92","896"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","102 - EWING","09","Congressional","0","0","322","0","322","762","77","839"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","103 - ROSE HILL","09","Congressional","0","0","625","0","625","1428","120","1548"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","201 - BLACKWATER","09","Congressional","0","0","136","0","136","256","32","288"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","202 - FLATWOODS","09","Congressional","0","0","506","0","506","1043","57","1100"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","203 - JONESVILLE","09","Congressional","0","0","780","1","780","1629","91","1720"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","301 - BEN HUR","09","Congressional","0","0","828","3","828","1738","116","1854"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","302 - WOODWAY","09","Congressional","0","0","535","0","535","1108","89","1197"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","401 - STICKLEYVILLE","09","Congressional","0","0","292","0","292","601","61","662"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","402 - JASPER","09","Congressional","0","0","220","0","220","452","22","474"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","403 - SEMINARY","09","Congressional","0","0","300","0","300","546","39","585"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","404 - DRYDEN","09","Congressional","0","0","541","2","541","1123","86","1209"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","501 - SAINT CHARLES","09","Congressional","0","0","255","0","255","685","80","765"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","502 - PENNINGTON","09","Congressional","0","0","566","0","566","1284","105","1389"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","503 - ROBBINS CHAPEL","09","Congressional","0","0","81","0","81","177","23","200"
"2018 November General","2018-11-06 00:00:00","LEE COUNTY","504 - KEOKEE","09","Congressional","0","0","126","0","126","291","24","315"
"2018 November General","2018-11-06 00:00:00","LEXINGTON CITY","##Central Absentee","00","Local","0","297","0","0","297","0","0","0"
"2018 November General","2018-11-06 00:00:00","LEXINGTON CITY","##Central Absentee","06","Congressional","0","297","0","0","297","0","0","0"
"2018 November General","2018-11-06 00:00:00","LEXINGTON CITY","001 - LEXINGTON","06","Congressional","4","0","1843","19","1847","3607","411","4018"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","##Central Absentee","00","Local","0","20506","0","0","20506","0","0","0"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","##Central Absentee","10","Congressional","3","20506","0","0","20509","0","0","0"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","107 - LITTLE RIVER","10","Congressional","3","0","1669","1","1672","2741","118","2859"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","108 - MERCER","10","Congressional","3","0","1596","2","1599","2647","169","2816"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","112 - FREEDOM","10","Congressional","1","0","1188","1","1189","2055","90","2145"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","114 - DULLES SOUTH","10","Congressional","4","0","1477","0","1481","2649","105","2754"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","117 - CARTER","10","Congressional","4","0","803","1","807","1472","175","1647"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","118 - MOOREFIELD","10","Congressional","6","0","1776","0","1782","2969","189","3158"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","119 - ARCOLA","10","Congressional","4","0","1353","0","1357","2195","112","2307"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","120 - LUNSFORD","10","Congressional","7","0","1854","1","1861","3047","142","3189"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","121 - TOWN HALL","10","Congressional","0","0","1143","0","1143","1776","105","1881"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","122 - HUTCHISON FARM","10","Congressional","6","0","1883","0","1889","3196","195","3391"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","123 - CARDINAL RIDGE","10","Congressional","1","0","1100","0","1101","1683","71","1754"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","124 - LIBERTY","10","Congressional","8","0","1256","0","1264","2262","114","2376"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","125 - ROCK RIDGE","10","Congressional","10","0","1505","0","1515","2428","90","2518"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","126-GOSHEN POST","10","Congressional","2","0","1700","3","1702","2853","134","2987"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","207 - RIVER BEND","10","Congressional","1","0","1172","2","1173","1731","97","1828"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","208 - ALGONKIAN","10","Congressional","0","0","1185","0","1185","1804","96","1900"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","209 - POTOMAC FALLS","10","Congressional","2","0","1716","0","1718","2622","228","2850"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","210 - CASCADES","10","Congressional","4","0","1968","0","1972","3290","261","3551"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","213 - COUNTRYSIDE","10","Congressional","3","0","682","15","685","1144","88","1232"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","214 - SUGARLAND NORTH","10","Congressional","2","0","2083","8","2085","3330","164","3494"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","215 - SUGARLAND SOUTH","10","Congressional","1","0","1863","0","1864","2950","178","3128"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","216 - LOWES ISLAND","10","Congressional","5","0","1599","0","1604","2558","122","2680"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","217 - SOUTH BANK","10","Congressional","3","0","1963","15","1966","3096","152","3248"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","218 - UNIVERSITY CENTER","10","Congressional","2","0","1226","2","1228","2153","273","2426"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","219 - GALILEE CHURCH","10","Congressional","5","0","1413","0","1418","2326","209","2535"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","301 - PURCELLVILLE","10","Congressional","12","0","2050","0","2062","3236","147","3383"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","302 - ROUND HILL","10","Congressional","2","0","1758","0","1760","2712","108","2820"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","303 - HILLSBORO","10","Congressional","0","0","1625","0","1625","2527","103","2630"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","305 - PHILOMONT","10","Congressional","1","0","771","0","772","1152","52","1204"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","307 - MIDDLEBURG","10","Congressional","0","0","817","0","817","1270","82","1352"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","308 - ST LOUIS","10","Congressional","3","0","836","0","839","1356","79","1435"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","309 - ALDIE","10","Congressional","4","0","648","1","652","975","69","1044"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","310 - MOUNTAIN VIEW","10","Congressional","10","0","2203","0","2213","3506","230","3736"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","311 - ROUND HILL ELEMENTARY","10","Congressional","6","0","1688","0","1694","2688","120","2808"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","312 - BRIAR WOODS","10","Congressional","3","0","1886","3","1889","2975","136","3111"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","313 - PINEBROOK","10","Congressional","8","0","1722","0","1730","2744","60","2804"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","314 - LEGACY","10","Congressional","11","0","1658","0","1669","2604","93","2697"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","315 - FIREHOUSE","10","Congressional","4","0","582","0","586","889","37","926"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","316 - CREIGHTON'S CORNER","10","Congressional","7","0","1869","0","1876","2989","153","3142"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","318 - MADISON'S TRUST","10","Congressional","5","0","1948","0","1953","3335","112","3447"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","319 - JOHN CHAMPE","10","Congressional","6","0","2319","0","2325","3684","84","3768"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","320 - STONE HILL","10","Congressional","8","0","1949","1","1957","3094","123","3217"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","321 - BRAMBLETON MIDDLE","10","Congressional","4","0","1159","0","1163","1773","45","1818"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","322-BUFFALO TRAIL","10","Congressional","6","0","1248","0","1254","1901","19","1920"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","401 - WEST LOVETTSVILLE","10","Congressional","8","0","2095","0","2103","3344","171","3515"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","402 - WATERFORD","10","Congressional","1","0","1834","11","1835","2892","136","3028"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","403 - LUCKETTS","10","Congressional","3","0","2083","3","2086","3493","179","3672"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","407 - HARPER PARK","10","Congressional","9","0","1158","0","1167","1892","124","2016"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","408 - EVERGREEN","10","Congressional","1","0","1911","1","1912","3230","202","3432"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","409 - CLARKES GAP","10","Congressional","4","0","1820","3","1824","3040","163","3203"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","411 - EAST LOVETTSVILLE","10","Congressional","6","0","1410","2","1416","2252","104","2356"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","413 - TUSCARORA","10","Congressional","0","0","88","0","88","135","18","153"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","414 - RED ROCK","10","Congressional","2","0","1027","2","1029","1638","82","1720"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","416 - HAMILTON","10","Congressional","4","0","2222","0","2226","3386","166","3552"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","420 - RIVER CREEK","10","Congressional","5","0","1505","0","1510","2763","189","2952"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","421 - BETWEEN THE HILLS","10","Congressional","0","0","213","1","213","349","15","364"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","422 - SYCOLIN CREEK","10","Congressional","0","0","1388","0","1388","2219","110","2329"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","501 - WEST LEESBURG","10","Congressional","3","0","1680","0","1683","2832","170","3002"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","502 - EAST LEESBURG","10","Congressional","3","0","1784","0","1787","3301","352","3653"
"2018 November General","2018-11-06 00:00:00","LOUDOUN COUNTY","503 - DRY MILL","10","Congressional","1","0","923","0","924","1419","75","1494"
