"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2016 November General","2016-11-08 00:00:00","FAIRFAX COUNTY","918 - CENTREVILLE","11","Congressional","0","0","2861","5","2861","4436","624","5059"
"2016 November General","2016-11-08 00:00:00","FAIRFAX COUNTY","919 - GREEN TRAILS","11","Congressional","0","0","2656","4","2656","4214","313","4525"
"2016 November General","2016-11-08 00:00:00","FAIRFAX COUNTY","920 - CHANTILLY","10","Congressional","0","0","1885","5","1885","3059","218","3273"
"2016 November General","2016-11-08 00:00:00","FAIRFAX COUNTY","921 - DEER PARK","10","Congressional","0","0","2133","7","2133","3414","185","3598"
"2016 November General","2016-11-08 00:00:00","FAIRFAX COUNTY","923 - BULL RUN","10","Congressional","0","0","1377","7","1377","2223","156","2379"
"2016 November General","2016-11-08 00:00:00","FAIRFAX COUNTY","924 - SPINDLE","11","Congressional","0","0","1330","3","1330","2042","304","2346"
"2016 November General","2016-11-08 00:00:00","FAIRFAX COUNTY","925 - OLD MILL","10","Congressional","0","0","1265","3","1265","1846","194","2040"
"2016 November General","2016-11-08 00:00:00","FAIRFAX COUNTY","925 - OLD MILL","11","Congressional","0","0","0","0","0","1846","194","2040"
"2016 November General","2016-11-08 00:00:00","FAIRFAX COUNTY","926 - POWELL","11","Congressional","0","0","2934","1","2934","4645","469","5110"
"2016 November General","2016-11-08 00:00:00","FAIRFAX COUNTY","927 - ARMFIELD","10","Congressional","0","0","1300","8","1300","2017","157","2174"
"2016 November General","2016-11-08 00:00:00","FAIRFAX COUNTY","928 - POPLAR TREE","10","Congressional","0","0","1827","2","1827","2856","169","3023"
"2016 November General","2016-11-08 00:00:00","FAIRFAX COUNTY","929 - DIFFICULT RUN","10","Congressional","0","0","457","8","457","713","46","759"
"2016 November General","2016-11-08 00:00:00","FAIRFAX COUNTY","930 - LEES CORNER ","10","Congressional","0","0","1445","1","1445","2213","161","2373"
"2016 November General","2016-11-08 00:00:00","FAIRFAX COUNTY","931 - CARSON","10","Congressional","0","0","1463","20","1463","2212","132","2344"
"2016 November General","2016-11-08 00:00:00","FAIRFAX COUNTY","932 - STONE SOUTH","10","Congressional","0","0","1116","3","1116","1718","217","1935"
"2016 November General","2016-11-08 00:00:00","FAIRFAX COUNTY","933 - COMPTON","11","Congressional","0","0","508","1","508","733","75","808"
"2016 November General","2016-11-08 00:00:00","FALLS CHURCH CITY","##Central Absentee","00","Local","0","771","1913","8","2684","0","0","0"
"2016 November General","2016-11-08 00:00:00","FALLS CHURCH CITY","##Central Absentee","08","Congressional","0","771","1913","8","2684","0","0","0"
"2016 November General","2016-11-08 00:00:00","FALLS CHURCH CITY","001 - FIRST WARD","08","Congressional","2","0","1812","3","1814","3037","352","3389"
"2016 November General","2016-11-08 00:00:00","FALLS CHURCH CITY","002 - SECOND WARD","08","Congressional","11","0","1450","5","1461","2710","331","3041"
"2016 November General","2016-11-08 00:00:00","FALLS CHURCH CITY","003 - THIRD WARD","08","Congressional","8","0","1890","3","1898","3462","357","3819"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","##Central Absentee","00","Local","0","0","0","0","0","0","0","0"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","##Central Absentee","01","Congressional","0","665","0","0","665","0","0","0"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","##Central Absentee","05","Congressional","4","4504","0","0","4508","0","0","0"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","101 - KETTLE RUN","05","Congressional","5","0","876","0","881","1122","84","1206"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","102 - CATLETT","01","Congressional","4","0","2060","0","2064","2909","180","3089"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","103 - CASANOVA","05","Congressional","4","0","912","0","916","1258","82","1340"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","104 - LOIS","01","Congressional","8","0","931","0","939","1218","77","1295"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","105 - OPAL","05","Congressional","0","0","915","0","915","1220","77","1297"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","106 - BALDWIN RIDGE","05","Congressional","4","0","1115","0","1119","1549","98","1647"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","201 - COURTHOUSE","05","Congressional","0","0","2198","0","2198","3290","335","3625"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","202 - AIRLIE","05","Congressional","1","0","1817","0","1818","2472","159","2631"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","203 - WARRENTON","05","Congressional","3","0","1998","0","2001","2943","240","3183"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","301 - MORRISVILLE","01","Congressional","5","0","1468","0","1473","1949","143","2092"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","302 - REMINGTON","05","Congressional","4","0","1970","0","1974","2783","204","2987"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","303 - BEALETON","01","Congressional","5","0","2403","0","2408","3356","362","3718"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","401 - MARSHALL","05","Congressional","3","0","1951","0","1954","2637","155","2792"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","402 - LEEDS","05","Congressional","5","0","1668","0","1673","2329","137","2466"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","403 - WATERLOO","05","Congressional","5","0","1997","0","2002","2928","192","3120"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","404 - SPRINGS VALLEY","05","Congressional","1","0","964","0","965","1345","114","1459"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","501 - THE PLAINS","05","Congressional","5","0","1606","0","1611","2300","167","2467"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","502 - NEW BALTIMORE","05","Congressional","0","0","1769","0","1769","2514","128","2642"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","503 - BROAD RUN","05","Congressional","6","0","1513","0","1519","2131","123","2254"
"2016 November General","2016-11-08 00:00:00","FAUQUIER COUNTY","504 - VINT HILL","05","Congressional","7","0","2739","0","2746","3753","185","3938"
"2016 November General","2016-11-08 00:00:00","FLOYD COUNTY","##Central Absentee","00","Local","0","1119","0","0","1119","0","0","0"
"2016 November General","2016-11-08 00:00:00","FLOYD COUNTY","##Central Absentee","09","Congressional","0","1119","0","0","1119","0","0","0"
"2016 November General","2016-11-08 00:00:00","FLOYD COUNTY","101 - LOCUST GROVE","09","Congressional","3","0","1458","4","1461","2072","149","2221"
"2016 November General","2016-11-08 00:00:00","FLOYD COUNTY","201 - LITTLE RIVER","09","Congressional","3","0","1530","4","1533","2249","136","2385"
"2016 November General","2016-11-08 00:00:00","FLOYD COUNTY","301 - COURTHOUSE","09","Congressional","0","0","1312","10","1312","1991","128","2119"
"2016 November General","2016-11-08 00:00:00","FLOYD COUNTY","401 - BURKS FORK","09","Congressional","6","0","1337","4","1343","1949","108","2057"
"2016 November General","2016-11-08 00:00:00","FLOYD COUNTY","501 - INDIAN VALLEY","09","Congressional","6","0","1377","8","1383","2015","115","2130"
"2016 November General","2016-11-08 00:00:00","FLUVANNA COUNTY","##Central Absentee","00","Local","0","1903","0","0","1903","0","0","0"
"2016 November General","2016-11-08 00:00:00","FLUVANNA COUNTY","##Central Absentee","05","Congressional","0","1903","0","0","1903","0","0","0"
"2016 November General","2016-11-08 00:00:00","FLUVANNA COUNTY","101 - PALMYRA","05","Congressional","5","0","2766","3","2771","3907","228","4135"
"2016 November General","2016-11-08 00:00:00","FLUVANNA COUNTY","201 - COLUMBIA","05","Congressional","14","0","1827","3","1841","2630","140","2770"
"2016 November General","2016-11-08 00:00:00","FLUVANNA COUNTY","301 - FORK UNION","05","Congressional","8","0","1955","17","1963","2899","178","3077"
"2016 November General","2016-11-08 00:00:00","FLUVANNA COUNTY","401 - CUNNINGHAM","05","Congressional","5","0","2491","6","2496","3635","177","3812"
"2016 November General","2016-11-08 00:00:00","FLUVANNA COUNTY","501 - RIVANNA","05","Congressional","12","0","2680","24","2692","3788","300","4088"
"2016 November General","2016-11-08 00:00:00","FRANKLIN CITY","##Central Absentee","00","Local","0","370","0","5","370","0","0","0"
"2016 November General","2016-11-08 00:00:00","FRANKLIN CITY","##Central Absentee","03","Congressional","1","370","0","5","371","0","0","0"
"2016 November General","2016-11-08 00:00:00","FRANKLIN CITY","101 - PRECINCT 1-1","03","Congressional","1","0","798","7","799","1087","73","1160"
"2016 November General","2016-11-08 00:00:00","FRANKLIN CITY","201 - PRECINCT 2-1","03","Congressional","1","0","691","1","692","894","154","1048"
"2016 November General","2016-11-08 00:00:00","FRANKLIN CITY","301 - PRECINCT 3-1","03","Congressional","1","0","585","9","586","815","110","925"
"2016 November General","2016-11-08 00:00:00","FRANKLIN CITY","401 - PRECINCT 4-1","03","Congressional","0","0","469","4","469","702","120","822"
"2016 November General","2016-11-08 00:00:00","FRANKLIN CITY","501 - PRECINCT 5-1","03","Congressional","1","0","484","7","485","723","127","850"
"2016 November General","2016-11-08 00:00:00","FRANKLIN CITY","601 - PRECINCT 6-1","03","Congressional","1","0","690","4","691","891","153","1044"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","##Central Absentee","00","Local","0","2181","0","0","2181","0","0","0"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","##Central Absentee","05","Congressional","0","2181","0","0","2181","0","0","0"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","102 - BURNT CHIMNEY","05","Congressional","0","0","1775","0","1775","2405","162","2567"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","103 - SCRUGGS","05","Congressional","6","0","2773","0","2779","3807","278","4085"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","201 - GLADE HILL","05","Congressional","0","0","1446","2","1446","1999","137","2136"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","202 - PENHOOK","05","Congressional","0","0","1097","0","1097","1492","97","1589"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","203 - HODGESVILLE","05","Congressional","0","0","266","0","266","376","40","416"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","204 - DUDLEY","05","Congressional","1","0","926","0","927","1274","100","1374"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","301 - SNOW CREEK","05","Congressional","0","0","735","0","735","965","70","1035"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","302 - FORK MOUNTAIN","05","Congressional","0","0","617","3","617","836","62","898"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","303 - SONTAG","05","Congressional","0","0","1247","1","1247","1828","180","2008"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","304 - DICKINSON","05","Congressional","0","0","513","2","513","698","28","726"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","401 - HENRY","05","Congressional","0","0","1227","0","1227","1732","130","1862"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","402 - FERRUM","05","Congressional","0","0","714","0","714","965","104","1069"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","403 - ENDICOTT","05","Congressional","0","0","682","0","682","933","53","986"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","501 - WAIDSBORO","05","Congressional","0","0","841","0","841","1183","104","1287"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","502 - CALLAWAY","05","Congressional","0","0","1154","0","1154","1551","88","1639"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","503 - BOWMANS","05","Congressional","0","0","620","0","620","828","50","878"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","504 - GOGGINSVILLE","05","Congressional","0","0","955","0","955","1223","87","1310"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","601 - BOONES MILL","05","Congressional","0","0","1471","0","1471","2002","152","2154"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","602 - BONBROOK","05","Congressional","0","0","1371","0","1371","1841","137","1978"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","603 - COOPERS COVE","05","Congressional","0","0","1026","0","1026","1313","96","1409"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","701 - ROCKY MOUNT EAST","05","Congressional","0","0","1425","0","1425","2112","175","2287"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","702 - ROCKY MOUNT WEST","05","Congressional","0","0","1052","5","1052","1493","115","1608"
"2016 November General","2016-11-08 00:00:00","FRANKLIN COUNTY","703 - ROCKY MOUNT SOUTH","05","Congressional","1","0","922","0","923","1260","96","1356"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","##Central Absentee","00","Local","0","0","3383","0","3383","0","0","0"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","##Central Absentee","10","Congressional","0","0","0","0","0","0","0","0"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","101 - RUSSELLS","10","Congressional","5","0","1503","3","1508","2027","158","2185"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","102 - GORE","10","Congressional","2","0","1795","0","1797","2526","239","2765"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","103 - KERNSTOWN","10","Congressional","2","0","1910","6","1912","2605","153","2758"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","104 - CEDAR CREEK","10","Congressional","0","0","1206","0","1206","1608","120","1728"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","201 - GAINESBOROUGH","10","Congressional","5","0","1080","0","1085","1452","98","1550"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","202 - ALBIN","10","Congressional","2","0","1592","1","1594","2255","143","2398"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","203 - REDLAND","10","Congressional","0","0","2141","5","2141","3044","237","3281"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","204 - NAIN","10","Congressional","3","0","1673","1","1676","2435","167","2602"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","301 - CLEAR BROOK","10","Congressional","2","0","1105","2","1107","1600","115","1715"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","302 - NEFF'S TOWN","10","Congressional","8","0","2263","2","2271","3335","334","3669"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","303 - WHITE HALL","10","Congressional","3","0","2371","3","2374","3371","256","3627"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","401 - CARPERS VALLEY","10","Congressional","4","0","1855","3","1859","2565","219","2784"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","402 - SHENANDOAH","10","Congressional","0","0","1531","3","1531","1411","120","1531"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","403 - PARKIN'S MILL","10","Congressional","0","0","1746","2","1746","2495","218","2713"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","404 - ARMEL","10","Congressional","1","0","1724","2","1725","2312","174","2486"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","501 - STEPHENS CITY","10","Congressional","7","0","1956","11","1963","2570","182","2752"
"2016 November General","2016-11-08 00:00:00","FREDERICK COUNTY","502 - NEWTOWN","10","Congressional","0","0","2322","3","2322","3290","277","3567"
