"election","election_date","locality","precinct","district","district_type","provisional_ballots","absentee_ballots","in_person_ballots","in_person_curbside_ballots","TotalVoteTurnout","ActiveRegisteredVoters","InactiveRegisteredVoters","TotalRegisteredVoters"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","##Central Absentee","00","Local","0","551","0","0","551","0","0","0"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","##Central Absentee","00","Local","0","786","0","0","786","0","0","0"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","##Central Absentee","07","Congressional","0","786","0","0","786","0","0","0"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","101 - WEST FAIRFAX","07","Congressional","6","0","1548","2","1554","3945","243","4188"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","201 - EAST FAIRFAX","07","Congressional","0","0","95","0","95","3554","271","3825"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","201 - EAST FAIRFAX","07","Congressional","0","0","1124","6","1124","3554","271","3825"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","302 - EGGBORNSVILLE","07","Congressional","0","0","803","0","803","1780","68","1848"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","303 - CARDOVA","07","Congressional","0","0","593","2","593","1506","104","1610"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","304 - WILLOW SHADE","07","Congressional","0","0","284","1","284","788","70","858"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","401 - ELDORADO","07","Congressional","9","0","811","0","820","1849","99","1948"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","402 - BROWNS STORE","07","Congressional","1","0","1457","0","1458","2963","132","3095"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","501 - JEFFERSONTON","07","Congressional","2","0","1209","6","1211","2514","119","2633"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","502 - RIXEYVILLE","07","Congressional","0","0","1155","0","1155","2305","89","2394"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","601 - MITCHELLS","07","Congressional","0","0","200","0","200","393","28","421"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","602 - PEARL SAMPLE","07","Congressional","0","0","1209","0","1209","2658","120","2778"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","603 - SOUTH RIDGE","07","Congressional","0","0","357","0","357","901","81","982"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","702 - BRANDY STATION","07","Congressional","1","0","48","0","49","2421","113","2534"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","702 - BRANDY STATION","07","Congressional","1","0","1034","0","1035","2421","113","2534"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","703 - LIGNUM","07","Congressional","0","0","553","0","553","1282","56","1338"
"2017 November General","2017-11-07 00:00:00","CULPEPER COUNTY","704 - RICHARDSVILLE","07","Congressional","0","0","319","0","319","616","28","644"
"2017 November General","2017-11-07 00:00:00","CUMBERLAND COUNTY","##Central Absentee","00","Local","0","125","0","0","125","0","0","0"
"2017 November General","2017-11-07 00:00:00","CUMBERLAND COUNTY","##Central Absentee","05","Congressional","0","125","0","0","125","0","0","0"
"2017 November General","2017-11-07 00:00:00","CUMBERLAND COUNTY","101 - PRECINCT 1","05","Congressional","0","0","680","0","680","1328","59","1387"
"2017 November General","2017-11-07 00:00:00","CUMBERLAND COUNTY","201 - PRECINCT 2","05","Congressional","2","0","623","0","625","1332","57","1389"
"2017 November General","2017-11-07 00:00:00","CUMBERLAND COUNTY","301 - PRECINCT 3","05","Congressional","0","0","564","0","564","1317","54","1371"
"2017 November General","2017-11-07 00:00:00","CUMBERLAND COUNTY","401 - PRECINCT 4","05","Congressional","1","0","566","0","567","1264","56","1320"
"2017 November General","2017-11-07 00:00:00","CUMBERLAND COUNTY","501 - PRECINCT 5","05","Congressional","0","0","573","0","573","1158","92","1250"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","##Central Absentee","00","Local","0","553","0","0","553","0","0","0"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","##Central Absentee","05","Congressional","0","553","0","0","553","0","0","0"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","001 - WARD ONE","05","Congressional","0","0","249","4","249","754","62","816"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","002 - WARD TWO","05","Congressional","1","0","336","3","337","854","113","967"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","003 - WARD THREE","05","Congressional","0","0","666","7","666","1597","196","1793"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","004 - WARD FOUR","05","Congressional","2","0","1186","17","1188","2865","218","3083"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","006 - WARD SIX","05","Congressional","0","0","283","3","283","886","65","951"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","007 - WARD SEVEN","05","Congressional","0","0","532","10","532","1627","194","1821"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","008 - WARD EIGHT","05","Congressional","0","0","512","1","512","1388","88","1476"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","009 - WARD NINE","05","Congressional","0","0","474","4","474","1207","81","1288"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","010 - WARD TEN","05","Congressional","0","0","667","1","667","1596","94","1690"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","011 - WARD ELEVEN","05","Congressional","1","0","965","10","966","2317","147","2464"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","012 - WARD TWELVE","05","Congressional","0","0","1101","3","1101","2294","129","2423"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","013 - WARD THIRTEEN","05","Congressional","0","0","867","3","867","2096","166","2262"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","014 - WARD FOURTEEN","05","Congressional","0","0","125","3","125","380","31","411"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","015 - WARD FIFTEEN","05","Congressional","0","0","770","2","770","1885","123","2008"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","016 - WARD SIXTEEN","05","Congressional","0","0","937","1","937","2092","131","2223"
"2017 November General","2017-11-07 00:00:00","DANVILLE CITY","017 - WARD SEVENTEEN","05","Congressional","0","0","859","2","859","1773","94","1867"
"2017 November General","2017-11-07 00:00:00","DICKENSON COUNTY","##Central Absentee","00","Local","0","321","0","0","321","0","0","0"
"2017 November General","2017-11-07 00:00:00","DICKENSON COUNTY","##Central Absentee","09","Congressional","0","321","0","0","321","0","0","0"
"2017 November General","2017-11-07 00:00:00","DICKENSON COUNTY","101 - SOUTH CLINTWOOD","09","Congressional","1","0","682","2","683","2016","113","2129"
"2017 November General","2017-11-07 00:00:00","DICKENSON COUNTY","201 - NORA","09","Congressional","0","0","224","0","224","673","47","720"
"2017 November General","2017-11-07 00:00:00","DICKENSON COUNTY","202 - FRYING PAN","09","Congressional","0","0","97","2","97","240","10","250"
"2017 November General","2017-11-07 00:00:00","DICKENSON COUNTY","203 - CLINCHCO","09","Congressional","0","0","258","0","258","917","48","965"
"2017 November General","2017-11-07 00:00:00","DICKENSON COUNTY","301 - WEST DANTE","09","Congressional","0","0","128","0","128","273","16","289"
"2017 November General","2017-11-07 00:00:00","DICKENSON COUNTY","302 - HERALD","09","Congressional","0","0","213","0","213","505","41","546"
"2017 November General","2017-11-07 00:00:00","DICKENSON COUNTY","303 - RIDGE","09","Congressional","0","0","357","6","357","1092","91","1183"
"2017 November General","2017-11-07 00:00:00","DICKENSON COUNTY","401 - HAYSI-COLLEY","09","Congressional","0","0","506","1","506","1818","113","1931"
"2017 November General","2017-11-07 00:00:00","DICKENSON COUNTY","501 - TARPON","09","Congressional","0","0","162","0","162","497","31","528"
"2017 November General","2017-11-07 00:00:00","DICKENSON COUNTY","502 - NORTH CLINTWOOD","09","Congressional","0","0","508","0","508","1461","88","1549"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","##Central Absentee","00","Local","0","235","0","0","235","0","0","0"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","##Central Absentee","00","Local","0","336","0","0","336","0","0","0"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","##Central Absentee","00","Local","0","571","0","0","571","0","0","0"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","##Central Absentee","04","Congressional","0","571","0","0","571","0","0","0"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","101 - WHITE OAK","04","Congressional","0","0","339","0","339","704","39","743"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","102 - ROCKY RUN","04","Congressional","0","0","144","0","144","1208","50","1258"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","102 - ROCKY RUN","04","Congressional","0","0","371","0","371","1208","50","1258"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","103 - CHURCH ROAD","04","Congressional","0","0","811","0","811","1643","61","1704"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","201 - ROHOIC","04","Congressional","0","0","151","0","151","1037","118","1155"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","201 - ROHOIC","04","Congressional","0","0","259","0","259","1037","118","1155"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","202 - SUTHERLAND","04","Congressional","0","0","1131","0","1131","2577","138","2715"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","301 - REAMS","04","Congressional","0","0","322","0","322","709","34","743"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","302 - NEW HOPE","04","Congressional","0","0","587","0","587","1293","75","1368"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","303 - LITTLE ZION","04","Congressional","0","0","54","0","54","1836","74","1910"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","303 - LITTLE ZION","04","Congressional","0","0","754","0","754","1836","74","1910"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","401 - DINWIDDIE","04","Congressional","0","0","107","0","107","1843","79","1922"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","401 - DINWIDDIE","04","Congressional","0","0","719","0","719","1843","79","1922"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","402 - MCKENNEY","04","Congressional","0","0","84","0","84","1069","60","1129"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","402 - MCKENNEY","04","Congressional","0","0","358","0","358","1069","60","1129"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","403 - CHERRY HILL","04","Congressional","0","0","347","0","347","727","25","752"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","501 - EDGEHILL","04","Congressional","0","0","133","0","133","479","54","533"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","502 - CHESDIN","04","Congressional","0","0","460","0","460","2700","172","2872"
"2017 November General","2017-11-07 00:00:00","DINWIDDIE COUNTY","502 - CHESDIN","04","Congressional","0","0","650","0","650","2700","172","2872"
"2017 November General","2017-11-07 00:00:00","EMPORIA CITY","##Central Absentee","00","Local","0","90","0","0","90","0","0","0"
"2017 November General","2017-11-07 00:00:00","EMPORIA CITY","##Central Absentee","04","Congressional","0","90","0","0","90","0","0","0"
"2017 November General","2017-11-07 00:00:00","EMPORIA CITY","101 - PRECINCT 1-1","04","Congressional","0","0","257","0","257","558","56","614"
"2017 November General","2017-11-07 00:00:00","EMPORIA CITY","201 - PRECINCT 2-1","04","Congressional","0","0","157","0","157","388","35","423"
"2017 November General","2017-11-07 00:00:00","EMPORIA CITY","301 - PRECINCT 3-1","04","Congressional","0","0","239","0","239","474","50","524"
"2017 November General","2017-11-07 00:00:00","EMPORIA CITY","401 - PRECINCT 4-1","04","Congressional","0","0","291","0","291","647","50","697"
"2017 November General","2017-11-07 00:00:00","EMPORIA CITY","501 - PRECINCT 5-1","04","Congressional","0","0","141","0","141","384","39","423"
"2017 November General","2017-11-07 00:00:00","EMPORIA CITY","601 - DISTRICT 6","04","Congressional","0","0","313","0","313","531","40","571"
"2017 November General","2017-11-07 00:00:00","EMPORIA CITY","701 - DISTRICT 7","04","Congressional","0","0","177","0","177","428","56","484"
"2017 November General","2017-11-07 00:00:00","ESSEX COUNTY","##Central Absentee","00","Local","0","302","0","0","302","0","0","0"
"2017 November General","2017-11-07 00:00:00","ESSEX COUNTY","##Central Absentee","01","Congressional","0","302","0","0","302","0","0","0"
"2017 November General","2017-11-07 00:00:00","ESSEX COUNTY","101 - GREATER TAPPAHANNOCK","01","Congressional","3","0","774","0","777","1573","186","1759"
"2017 November General","2017-11-07 00:00:00","ESSEX COUNTY","201 - NORTH","01","Congressional","0","0","817","0","817","1705","162","1866"
"2017 November General","2017-11-07 00:00:00","ESSEX COUNTY","301 - SOUTH","01","Congressional","2","0","960","3","962","1872","143","2015"
"2017 November General","2017-11-07 00:00:00","ESSEX COUNTY","401 - CENTRAL","01","Congressional","1","0","895","0","896","1671","189","1860"
"2017 November General","2017-11-07 00:00:00","FAIRFAX CITY","##Central Absentee","00","Local","0","889","0","0","889","0","0","0"
"2017 November General","2017-11-07 00:00:00","FAIRFAX CITY","##Central Absentee","11","Congressional","0","889","0","0","889","0","0","0"
"2017 November General","2017-11-07 00:00:00","FAIRFAX CITY","001 - ONE","11","Congressional","0","0","1091","2","1091","2419","166","2585"
"2017 November General","2017-11-07 00:00:00","FAIRFAX CITY","002 - TWO","11","Congressional","1","0","1178","2","1179","2214","139","2353"
"2017 November General","2017-11-07 00:00:00","FAIRFAX CITY","003 - THREE","11","Congressional","5","0","1579","1","1584","3235","237","3472"
"2017 November General","2017-11-07 00:00:00","FAIRFAX CITY","004 - FOUR","11","Congressional","0","0","1408","5","1408","2580","160","2740"
"2017 November General","2017-11-07 00:00:00","FAIRFAX CITY","005 - FIVE","11","Congressional","0","0","1104","6","1104","2225","150","2375"
"2017 November General","2017-11-07 00:00:00","FAIRFAX CITY","006 - SIX","11","Congressional","2","0","1054","1","1056","2147","158","2305"
"2017 November General","2017-11-07 00:00:00","FAIRFAX COUNTY","##Central Absentee","00","Local","0","232","0","0","232","0","0","0"
"2017 November General","2017-11-07 00:00:00","FAIRFAX COUNTY","##Central Absentee","00","Local","0","476","0","0","476","0","0","0"
"2017 November General","2017-11-07 00:00:00","FAIRFAX COUNTY","##Central Absentee","00","Local","0","1618","0","0","1618","0","0","0"
"2017 November General","2017-11-07 00:00:00","FAIRFAX COUNTY","##Central Absentee","00","Local","0","2081","0","0","2081","0","0","0"
"2017 November General","2017-11-07 00:00:00","FAIRFAX COUNTY","##Central Absentee","00","Local","0","2140","0","0","2140","0","0","0"
"2017 November General","2017-11-07 00:00:00","FAIRFAX COUNTY","##Central Absentee","00","Local","0","2225","0","0","2225","0","0","0"
"2017 November General","2017-11-07 00:00:00","FAIRFAX COUNTY","##Central Absentee","00","Local","0","2461","0","0","2461","0","0","0"
